Id,TipoID,Portafolio_RentaFija,Portafolio_RentaVariable,Entradas_Transaccionales,Entradas_Frecuencia,Salidas_Transaccionales,Salidas_Frecuencia,DivisasCompras,DivisasVentas
1747,CC,0.0,225927682.2,0.0,0,5855357.14285714,1,0.0,0.0
1748,CC,0.0,79241358.0,10000000.0,0,0.0,0,0.0,0.0
1749,CC,0.0,0.0,0.0,0,4407910.05,1,0.0,0.0
1750,CC,0.0,34917408.0,0.0,0,21700000.0,1,0.0,0.0
1751,CC,0.0,15693300.0,0.0,0,7220976.24,2,0.0,0.0
1752,CC,0.0,0.0,64503000.0,0,10740000.0,1,0.0,12460000.0
1753,CC,0.0,0.0,0.0,0,7060355.8825,2,0.0,0.0
1754,CC,0.0,0.0,165000000.0,0,158000000.0,1,0.0,0.0
1755,CC,0.0,19053800.0,0.0,0,1791363.7925,2,0.0,0.0
1756,CC,0.0,0.0,143426200.0,1,32615644.9341667,2,392598646.3917,0.0
1757,CC,0.0,69552950.0,0.0,0,14950786.8666667,1,0.0,0.0
1758,CC,0.0,69556771.8,0.0,0,2000000.0,1,0.0,0.0
1759,CC,0.0,116206784.0,0.0,0,5990095.98,1,0.0,0.0
1760,CC,0.0,60004152.0,0.0,0,2414956.226,1,0.0,0.0
1761,CC,0.0,18779740.0,0.0,0,26000000.0,1,0.0,0.0
1762,CC,0.0,527405956.0,22444444.4444444,0,10225969.25,6,0.0,0.0
1763,CC,0.0,0.0,0.0,0,93875000.0,1,0.0,93875000.0
1764,CC,0.0,117366174532.76,3447296868.25,0,7165972041.02125,5,0.0,0.0
1765,CC,0.0,0.0,99000000.0,0,4500000.0,1,0.0,0.0
1766,CC,25603230.0,0.0,0.0,0,55000000.0,1,0.0,0.0
1767,CC,0.0,0.0,0.0,0,147533568.2,7,0.0,0.0
1768,CC,0.0,41963950.0,0.0,0,4999960.0,1,0.0,0.0
1769,CC,0.0,7050000.0,0.0,0,890988.0,1,0.0,0.0
1770,CC,0.0,0.0,0.0,0,100000000.0,1,0.0,0.0
1771,CC,0.0,35919750.0,0.0,0,4279741.0,1,0.0,0.0
1772,CC,0.0,0.0,0.0,0,0.0,0,112560000.0,0.0
1773,CC,0.0,0.0,279375000.0,0,3499082.89,1,447434333.333333,0.0
1774,CC,0.0,0.0,0.0,0,7992452.09,2,0.0,0.0
1775,CC,0.0,237663584.0,18840000.0,2,0.0,0,0.0,0.0
1776,CC,0.0,75938498.9,33500000.0,2,11092437.0666667,1,0.0,0.0
1777,CC,0.0,0.0,70000000.0,0,39619138.765,2,0.0,0.0
1778,CC,0.0,63645939.0,36875000.0,1,25560000.0,1,0.0,0.0
1779,CC,0.0,11750000.0,0.0,0,608086.55,1,0.0,0.0
1780,CC,0.0,0.0,5000000.0,0,8500000.0,1,0.0,0.0
1781,CC,0.0,0.0,49090328.6666667,0,21194516.6,1,114218667.24,0.0
1782,CC,0.0,28611600.0,0.0,0,2675000.0,1,0.0,0.0
1783,CC,0.0,39195650.0,2333340.0,0,11642805.3469565,2,0.0,0.0
1784,CC,0.0,0.0,18524952.8466667,0,20000000.0,1,0.0,0.0
1785,CC,0.0,0.0,0.0,0,4000000.0,1,0.0,0.0
1786,CC,0.0,0.0,7110000.0,0,31642731.075,1,0.0,0.0
1787,CC,0.0,363653500.0,30901910.4,0,25996466.6666667,2,0.0,0.0
1788,CC,0.0,0.0,0.0,0,40000000.0,1,0.0,0.0
1789,CC,144254500.0,107912000.0,69295200.0,0,34739549.3333333,1,0.0,0.0
1790,CC,0.0,0.0,30000000.0,0,9964211.10181818,1,0.0,0.0
1791,CC,171516420.0,0.0,295000000.0,0,223796986.75,3,0.0,0.0
1792,CC,0.0,127868740.0,0.0,0,20000000.0,1,0.0,0.0
1793,CC,0.0,23547600.0,0.0,0,7502000.0,1,0.0,0.0
1794,CC,0.0,0.0,235000000.0,0,38150000.0,1,234180600.0,38150000.0
1795,CC,0.0,203926050.0,35100000.0,0,3435741.87875,1,0.0,0.0
1796,CC,0.0,427600000.0,46553422.9,0,24580876.6377778,1,0.0,0.0
1797,CC,0.0,125999950.0,0.0,0,7781442.5,1,0.0,0.0
1798,CC,0.0,40299928.61,0.0,0,6854545.45454545,1,0.0,0.0
1799,CC,156080600.0,0.0,0.0,0,81055726.0728571,2,0.0,0.0
1800,CC,0.0,0.0,0.0,0,3782286.23,1,0.0,0.0
1801,CC,0.0,0.0,0.0,0,18333333.3333333,1,0.0,0.0
1802,CC,0.0,525186808.89,150000000.0,0,21711436.1816667,2,0.0,0.0
1803,CC,0.0,0.0,0.0,0,12666666.6666667,2,0.0,0.0
1804,CC,0.0,0.0,0.0,0,735000000.0,1,0.0,0.0
1805,CC,0.0,0.0,1450000000.0,0,123100000.0,2,782000000.0,0.0
1806,CC,0.0,903075.0,0.0,0,15801959.2133333,1,0.0,0.0
1807,CC,0.0,14241000.0,15719000.0,0,27375000.0,1,0.0,0.0
1808,CC,0.0,9911340.0,15750000.0,5,13795555.5555556,1,0.0,0.0
1809,CC,0.0,73447260.0,42700000.0,2,15741180.4285714,1,0.0,0.0
1810,CC,0.0,0.0,4600000.0,1,0.0,0,0.0,0.0
1811,CC,195074000.0,0.0,50000000.0,0,80854138.5,1,0.0,0.0
1812,CC,0.0,0.0,0.0,0,23995637.745,1,0.0,0.0
1813,CC,0.0,0.0,0.0,0,260000000.0,1,0.0,0.0
1814,CC,0.0,35722350.0,0.0,0,4561245.9,1,0.0,0.0
1815,CC,0.0,0.0,0.0,0,94956499.17,3,0.0,0.0
1816,CC,0.0,0.0,0.0,0,239199658.1,1,0.0,0.0
1817,CC,160278400.0,0.0,149000000.0,0,25053354.24,1,0.0,0.0
1818,CC,0.0,0.0,0.0,0,1660960.785,1,0.0,812097.95
1819,CC,0.0,670487303.94,6273887.42857143,0,0.0,0,46128750.0,0.0
1820,CC,0.0,62929060.0,0.0,0,8000000.0,1,0.0,0.0
1821,CC,0.0,4700000.0,0.0,0,844095.14,1,0.0,0.0
1822,CC,0.0,0.0,66530240.3846154,2,34078134.5681818,3,208745956.557143,0.0
1823,CC,0.0,0.0,0.0,0,17624065.75,2,0.0,1315761.88
1824,CC,0.0,58815800.0,5000000.0,0,0.0,0,0.0,0.0
1825,CC,0.0,0.0,0.0,0,6333333.33333333,1,0.0,0.0
1826,CC,0.0,0.0,0.0,0,11094071.93,2,0.0,0.0
1827,CC,0.0,0.0,500000.0,0,0.0,0,0.0,0.0
1828,CC,0.0,23500000.0,0.0,0,2788805.78,1,0.0,0.0
1829,CC,0.0,311603361.3,0.0,0,21636090.3333333,2,0.0,0.0
1830,CC,0.0,0.0,16400000.0,0,0.0,0,20348734.0,0.0
1831,CC,0.0,1374865920.0,88929084.0,0,88417479.5833333,1,687390290.0,0.0
1832,CC,0.0,48731580.0,112636000.0,0,63414371.8775,1,0.0,0.0
1833,CC,0.0,0.0,0.0,0,57437.38,1,0.0,0.0
1834,CC,0.0,0.0,0.0,0,50000000.0,1,0.0,0.0
1835,CC,0.0,0.0,0.0,0,140000000.0,1,0.0,606655057.5
1836,CC,0.0,16450000.0,0.0,0,1500000.0,1,0.0,0.0
1837,CC,0.0,0.0,630496163.0,0,45000333.3333333,1,0.0,0.0
1838,CC,0.0,372246820.0,17750000.0,0,23000000.0,1,0.0,0.0
1839,CC,0.0,0.0,0.0,0,102516145.63,1,0.0,0.0
1840,CC,0.0,170250000.0,0.0,0,21500000.0,1,0.0,0.0
1841,CC,0.0,0.0,0.0,0,30216561.976,1,0.0,0.0
1842,CC,0.0,52222900.0,18282333.3333333,2,13660000.0,1,0.0,0.0
1843,CC,0.0,0.0,0.0,0,300000000.0,2,0.0,0.0
1844,CC,0.0,0.0,0.0,0,53275885.3566667,3,0.0,0.0
1845,CC,0.0,9107840.0,0.0,0,17999422.3742857,2,0.0,0.0
1846,CC,0.0,0.0,20576434.25,0,15707869.25,3,0.0,0.0
1847,CC,0.0,43362130.0,12000000.0,1,0.0,0,0.0,0.0
1848,CC,0.0,0.0,0.0,0,4248190.6,1,0.0,0.0
1849,CC,14983463.189698,12800000.0,35000000.0,0,329490222.89,3,0.0,0.0
1850,CC,0.0,7050000.0,0.0,0,839988.0,1,0.0,0.0
1851,CC,0.0,694008064.0,31381176.4705882,0,55450000.0,1,0.0,0.0
1852,CC,170065815.94849,11976100.0,0.0,0,26969652.2983333,1,0.0,0.0
1853,CC,0.0,89779.72,0.0,0,3954832.70666667,2,0.0,80680.0
1854,CC,0.0,0.0,45500000.0,0,0.0,0,45062500.0,0.0
1855,CC,0.0,11750000.0,0.0,0,1398861.24,1,0.0,0.0
1856,CC,0.0,6513720.0,0.0,0,16904216.105,2,0.0,0.0
1857,CC,0.0,25541550.0,0.0,0,12739000.0,2,0.0,0.0
1858,CC,0.0,0.0,270245798.129,0,617524326.185,2,575208077.2625,1833194417.2
1859,CC,0.0,70240118.0,0.0,0,5277370.98,1,0.0,0.0
1860,CC,56768400.0,70908780.0,38285553.0,0,25526666.6666667,1,0.0,0.0
1861,CC,0.0,0.0,0.0,0,2918632532.4,2,0.0,0.0
1862,CC,0.0,2883513.36,0.0,0,37000000.0,1,0.0,0.0
1863,CC,0.0,160891.5,895000000.0,0,338308170.8,4,280800000.0,0.0
1864,CC,0.0,35472400.0,0.0,0,90000000.0,1,0.0,0.0
1865,CC,0.0,322406000.0,16953333.3333333,0,0.0,0,0.0,0.0
1866,CC,0.0,0.0,0.0,0,10000000.0,1,0.0,0.0
1867,CC,549924000.0,0.0,0.0,0,93680672.5975,2,19175800.0,0.0
1868,CC,0.0,0.0,0.0,0,165337024.5,2,0.0,168080000.0
1869,CC,0.0,0.0,0.0,0,0.0,0,2781460000.0,0.0
1870,CC,0.0,480528520.0,44285714.2857143,1,45580000.0,2,0.0,0.0
1871,CC,134851168.707282,0.0,0.0,0,142146075.17,2,0.0,0.0
1872,CC,0.0,89453620.0,0.0,0,1208000.0,1,0.0,0.0
1873,CC,0.0,0.0,3136118.28571429,0,547169.79,1,0.0,0.0
1874,CC,439470000.0,0.0,150000000.0,0,0.0,0,0.0,0.0
1875,CC,0.0,77817120.0,0.0,0,50000000.0,1,0.0,0.0
1876,CC,0.0,0.0,0.0,0,262287.267142857,1,0.0,0.0
1877,CC,0.0,58750000.0,0.0,0,6999903.0,1,0.0,0.0
1878,CC,0.0,0.0,0.0,0,749121.6,2,0.0,0.0
1879,CC,0.0,0.0,700000000.0,0,46000000.0,1,701776000.0,0.0
1880,CC,0.0,0.0,0.0,0,0.0,0,534272400.0,0.0
1881,CC,0.0,41099.8,0.0,0,11345669.27,1,0.0,0.0
1882,CC,0.0,955951666.0,0.0,0,35573264.61,2,0.0,0.0
1883,CC,0.0,13933150.0,0.0,0,10010927.465,2,0.0,0.0
1884,CC,0.0,0.0,0.0,0,8082817.75,1,0.0,0.0
1885,CC,0.0,0.0,43000000.0,0,4181250.0,1,0.0,0.0
1886,CC,0.0,0.0,0.0,0,10000000.0,1,0.0,0.0
1887,CC,147239000.0,0.0,130000000.0,0,0.0,0,0.0,0.0
1888,CC,0.0,12164600.0,26833333.3333333,0,9877199.93333333,3,0.0,0.0
1889,CC,0.0,0.0,0.0,0,8584977.43375,2,0.0,0.0
1890,CC,85895050.0,47000000.0,0.0,0,1321759.5,1,0.0,0.0
1891,CC,0.0,65320700.0,0.0,0,12802374.8321429,1,0.0,0.0
1892,CC,1194836500.0,0.0,0.0,0,19893181.3272727,2,0.0,0.0
1893,CC,0.0,0.0,0.0,0,643293.524,1,0.0,0.0
1894,CC,0.0,0.0,3587379.71,0,3947430.25,4,0.0,0.0
1895,CC,0.0,0.0,9782273.5,0,20000000.0,1,0.0,0.0
1896,CC,0.0,0.0,0.0,0,4400000.0,1,0.0,0.0
1897,CC,0.0,0.0,0.0,0,2120000.0,1,0.0,0.0
1898,CC,0.0,0.0,0.0,0,4523696.42,1,0.0,0.0
1899,CC,0.0,0.0,0.0,0,6031600.0,2,0.0,0.0
1900,CC,0.0,13427900.0,0.0,0,4317298.63,1,0.0,0.0
1901,CC,0.0,29169000.0,148015864.0,0,0.0,0,0.0,0.0
1902,CC,0.0,0.0,0.0,0,38831377.164,1,0.0,38052762.4
1903,CC,0.0,0.0,0.0,0,53366666.6666667,3,0.0,0.0
1904,CC,0.0,0.0,0.0,0,29821162.99,1,0.0,0.0
1905,CC,0.0,0.0,0.0,0,2321093.837,1,0.0,0.0
1906,CC,0.0,0.0,784236281.5,0,19744600.0,1,0.0,0.0
1907,CC,0.0,0.0,44675000.0,0,8999903.88916667,2,0.0,0.0
1908,CC,0.0,536085403.6,0.0,0,18900263.1578947,1,0.0,0.0
1909,CC,50712140.0,0.0,0.0,0,1726575282.69,5,0.0,0.0
1910,CC,35186800.0,0.0,20000000.0,0,40000000.0,1,0.0,0.0
1911,CC,0.0,23500000.0,19695313.5,0,0.0,0,0.0,0.0
1912,CC,0.0,0.0,0.0,0,915501.333333333,1,0.0,0.0
1913,CC,0.0,0.0,51666666.6666667,0,20000000.0,1,0.0,0.0
1914,CC,40469500.0,0.0,0.0,0,4219955.61869565,1,0.0,0.0
1915,CC,0.0,0.0,8250000.0,1,0.0,0,0.0,0.0
1916,CC,0.0,0.0,0.0,0,6000000.0,1,0.0,0.0
1917,CC,0.0,0.0,0.0,0,1356949.73,1,0.0,0.0
1918,CC,178371605.517584,6363700.0,0.0,0,330000000.0,3,0.0,0.0
1919,CC,0.0,0.0,0.0,0,13645454.5454545,2,0.0,0.0
1920,CC,0.0,0.0,20000000.0,0,14540734.2825,1,0.0,0.0
1921,CC,0.0,0.0,0.0,0,37767920.27,2,0.0,0.0
1922,CC,0.0,0.0,0.0,0,268816995.42,7,0.0,0.0
1923,CC,0.0,0.0,60000000.0,0,62074293.26,1,0.0,0.0
1924,CC,0.0,91046050.0,0.0,0,11506521.0,1,0.0,0.0
1925,CC,0.0,5036050.0,0.0,0,373188.92,1,0.0,0.0
1926,CC,0.0,0.0,0.0,0,37701507.24,1,0.0,37701500.0
1927,CC,503585000.0,0.0,0.0,0,11194671.4285714,1,0.0,0.0
1928,CC,0.0,16786050.0,0.0,0,17569815.11,5,0.0,0.0
1929,CC,0.0,0.0,0.0,0,68334584.45,3,0.0,0.0
1930,CC,80101600.0,384479388.0,0.0,0,20000000.0,1,0.0,0.0
1931,CC,0.0,0.0,74735596.0,0,511763075.04,5,0.0,0.0
1932,CC,3887445000.0,238398274.88,948459944.071818,0,727874308.84,3,309746800.0,0.0
1933,CC,0.0,58624800.0,5666666.66666667,0,0.0,0,0.0,0.0
1934,CC,71178350.0,151920620.0,135499500.0,0,75000000.0,1,0.0,0.0
1935,CC,0.0,36201750.0,0.0,0,2287612.5,1,0.0,0.0
1936,CC,0.0,0.0,0.0,0,1000000.0,1,0.0,0.0
1937,CC,148690000.0,0.0,184610296.22,0,177137231.69,2,0.0,0.0
1938,CC,56799980.0,0.0,0.0,0,2389250.82571429,1,0.0,0.0
1939,CC,0.0,0.0,0.0,0,16504175.1666667,2,0.0,0.0
1940,CC,0.0,0.0,0.0,0,23437626.5,1,0.0,0.0
1942,CC,0.0,0.0,0.0,0,58719400.0666667,1,0.0,0.0
1943,CC,0.0,0.0,0.0,0,33532142.8571429,2,0.0,0.0
1944,CC,0.0,7246400.0,0.0,0,19250000.0,2,0.0,0.0
1945,CC,0.0,0.0,0.0,0,206125.028571429,1,0.0,0.0
1946,CC,0.0,0.0,0.0,0,14084579.65,2,0.0,0.0
1947,CC,0.0,127810693.3,0.0,0,4089430.33333333,1,0.0,0.0
1948,CC,0.0,0.0,0.0,0,2333333.33333333,1,0.0,0.0
1949,CC,0.0,5921840.0,0.0,0,100457500.0,1,155316000.0,0.0
1950,CC,0.0,0.0,0.0,0,77325440.575,1,0.0,0.0
1951,CC,333342500.0,0.0,0.0,0,4902628.20791667,2,0.0,0.0
1952,CC,0.0,0.0,0.0,0,1345361.25571429,1,0.0,0.0
1953,CC,508640000.0,0.0,155000000.0,0,3729241.21,1,0.0,0.0
1954,CC,0.0,4159500.0,0.0,0,2821641.3,2,0.0,0.0
1955,CC,888687.58909,0.0,1978875000.0,0,343806666.666667,1,978875000.0,0.0
1956,CC,0.0,0.0,154700.0,0,187827279.0,1,0.0,367123050.0
1957,CC,0.0,0.0,0.0,0,11700000.0,1,0.0,0.0
1958,CC,134530200.0,0.0,80000000.0,0,15527790.0,1,0.0,0.0
1959,CC,0.0,0.0,0.0,0,50000000.0,1,0.0,0.0
1960,CC,0.0,0.0,0.0,0,18093727.194,1,0.0,0.0
1961,CC,76335750.0,7043680.0,0.0,0,23864127.0,1,209999976.0,0.0
1962,CC,0.0,0.0,0.0,0,6045714.28571429,1,0.0,0.0
1963,CC,0.0,725856517.25,0.0,0,33142857.1428571,1,298459200.0,0.0
1964,CC,296936800.0,26516920.0,53500000.0,0,86981693.09,1,0.0,0.0
1965,CC,0.0,0.0,0.0,0,228431748.96,3,0.0,0.0
1966,CC,0.0,0.0,0.0,0,1308326.69666667,1,0.0,0.0
1967,CC,0.0,0.0,0.0,0,56628739.6925,1,0.0,0.0
1968,CC,51078500.0,247811186.4,42500000.0,0,0.0,0,0.0,0.0
1969,CC,0.0,0.0,0.0,0,1500000.0,2,0.0,0.0
1970,CC,1011826900.0,0.0,270000000.0,0,61007569.0806667,2,0.0,0.0
1971,CC,822630000.0,503920990.73,250000000.0,0,10000000.0,1,0.0,0.0
1972,CC,0.0,0.0,62190229.75,0,8638333.33333333,1,0.0,0.0
1973,CC,0.0,0.0,0.0,0,244953.8425,1,0.0,0.0
1974,CC,0.0,0.0,0.0,0,84668553.5,1,0.0,0.0
1975,CC,0.0,405000.0,207500000.0,0,0.0,0,0.0,0.0
1976,CC,0.0,0.0,0.0,0,10000000.0,1,0.0,0.0
1977,CC,94321000.0,55562350.0,0.0,0,10625012.55625,1,0.0,0.0
1978,CC,0.0,15465304.8,0.0,0,4932629.93,1,0.0,0.0
1979,CC,0.0,0.0,58325901.0,0,0.0,0,0.0,0.0
1980,CC,0.0,0.0,0.0,0,150163326.32,2,0.0,0.0
1981,CC,0.0,846182380.0,0.0,0,3087500.0,1,0.0,0.0
1982,CC,0.0,5778650.0,0.0,0,1944648.008,1,0.0,0.0
1983,CC,519152400.0,11759400.0,0.0,0,35543376.38,1,0.0,17173505.525
1984,CC,538492200.0,8131000.0,0.0,0,21000000.0,1,0.0,0.0
1985,CC,0.0,0.0,100000000.0,0,65830856.3366667,1,0.0,0.0
1986,CC,0.0,0.0,0.0,0,8250000.0,1,0.0,0.0
1987,CC,0.0,181171468.96,208000000.0,0,5720811.775,2,0.0,0.0
1988,CC,0.0,0.0,0.0,0,10016666.6666667,1,0.0,0.0
1989,CC,0.0,0.0,260895566.75,0,274000000.0,2,0.0,0.0
1990,CC,0.0,0.0,0.0,0,1503684.21052632,1,0.0,0.0
1991,CC,0.0,0.0,0.0,0,5777562.73727273,1,0.0,0.0
1992,CC,1234370490.0,780000000.0,0.0,0,14370934.8425,1,0.0,0.0
1993,CC,0.0,0.0,0.0,0,66674369.195,1,0.0,0.0
1994,CC,0.0,1085301490.0,0.0,0,575000000.0,1,0.0,0.0
1995,CC,0.0,0.0,0.0,0,43512306.765,5,0.0,0.0
1996,CC,0.0,0.0,0.0,0,9487663.93,2,0.0,0.0
1997,CC,128338500.0,1536010145.0,457298758.0,0,129369271.062308,3,0.0,0.0
1998,CC,148968000.0,0.0,217478022.18,0,41898591.5266667,1,136218925.943333,0.0
1999,CC,0.0,604895740.0,0.0,0,60163000.0,1,0.0,0.0
2000,CC,142100500.0,26701800.0,44925000.0,0,26480135.615,1,45600000.0,0.0
2001,CC,0.0,0.0,0.0,0,161000475.405,4,0.0,0.0
2002,CC,149799885.0,0.0,0.0,0,91729208.706,1,200767000.0,0.0
2003,CC,561262686.14,167652726.0,0.0,0,55600000.0,1,0.0,0.0
2004,CC,171065730.0,10710000.0,0.0,0,54070240.7725,1,0.0,11998300.29185
2005,CC,0.0,0.0,0.0,0,20700000.0,1,0.0,0.0
2006,CC,0.0,55658150.0,0.0,0,17993191.44,1,0.0,0.0
2007,CC,0.0,0.0,135018000.0,0,0.0,0,3051709.69,0.0
2008,CC,0.0,47559100.0,0.0,0,13595933.6816667,1,0.0,0.0
2009,CC,0.0,11600.46,500000000.0,0,32925524.5835,2,499933500.0,0.0
2010,CC,0.0,0.0,0.0,0,17054286.503,2,79960000.0,59867500.0
2011,CC,0.0,15465304.8,0.0,0,2510002.77666667,1,0.0,0.0
2012,CC,0.0,0.0,0.0,0,10322280.965,2,0.0,0.0
2013,CC,94827000.0,0.0,92000000.0,0,96956777.11,4,0.0,0.0
2014,CC,0.0,46613310.0,0.0,0,4000000.0,1,0.0,0.0
2015,CC,68299970.0,0.0,0.0,0,0.0,0,28582000.0,22753537.9786667
2016,CC,0.0,0.0,0.0,0,3000000.0,1,0.0,0.0
2017,CC,0.0,56400000.0,0.0,0,3563953.5,1,0.0,0.0
2018,CC,0.0,20780.0,0.0,0,151121782.54,2,0.0,0.0
2019,CC,332833000.0,0.0,0.0,0,14098016.02,1,0.0,0.0
2020,CC,0.0,0.0,0.0,0,379223381.0,1,0.0,380740275.0
2021,CC,0.0,0.0,0.0,0,77867398.38,1,0.0,0.0
2022,CC,0.0,0.0,0.0,0,105190206.275,2,0.0,0.0
2023,CC,0.0,14076240.0,0.0,0,30460000.0,1,0.0,0.0
2024,CC,0.0,0.0,0.0,0,122002950.0,1,0.0,0.0
2025,CC,0.0,0.0,0.0,0,65935540.59,1,0.0,0.0
2026,CC,0.0,0.0,0.0,0,4517000.0,1,0.0,0.0
2027,CC,0.0,162946779.0,37500000.0,0,0.0,0,0.0,0.0
2028,CC,0.0,0.0,0.0,0,11964414.29,1,0.0,0.0
2029,CC,0.0,7144000.0,0.0,0,1299155.35,1,0.0,0.0
2030,CC,56687400.0,0.0,0.0,0,38107184.3575,1,0.0,0.0
2031,CC,0.0,0.0,0.0,0,5500000.0,1,0.0,0.0
2032,CC,0.0,56160300.0,0.0,0,404647.41,1,0.0,0.0
2033,CC,0.0,0.0,0.0,0,7810851.64333333,1,0.0,0.0
2034,CC,500102000.0,0.0,0.0,0,18499378.6185714,2,0.0,0.0
2035,CC,0.0,0.0,166000000.0,0,0.0,0,0.0,0.0
2036,CC,0.0,0.0,0.0,0,555271.236666667,1,0.0,0.0
2037,CC,0.0,0.0,0.0,0,27377879.44,2,0.0,0.0
2038,CC,360277542.327886,353260.0,0.0,0,97062758.9566667,1,0.0,0.0
2039,CC,0.0,0.0,0.0,0,758614.18,1,0.0,0.0
2040,CC,0.0,0.0,0.0,0,7400000.0,1,0.0,0.0
2041,CC,0.0,0.0,0.0,0,80000000.0,1,0.0,0.0
2042,CC,0.0,5397950.0,0.0,0,370756.506666667,1,0.0,0.0
2043,CC,0.0,0.0,0.0,0,229041469.8,2,0.0,0.0
2044,CC,0.0,6067280.0,0.0,0,2286400.09333333,1,0.0,0.0
2045,CC,0.0,0.0,0.0,0,110047273.21,4,0.0,0.0
2046,CC,0.0,0.0,0.0,0,22853405.32,2,0.0,0.0
2047,CC,0.0,0.0,2000000.0,0,0.0,0,0.0,0.0
2048,CC,0.0,14142300.0,0.0,0,1267563.0,1,0.0,0.0
2049,CC,0.0,174668700.0,15000000.0,0,0.0,0,0.0,0.0
2050,CC,0.0,138144610.0,100000000.0,0,0.0,0,0.0,0.0
2051,CC,0.0,0.0,60000000.0,1,361752001.033333,2,293023220.0,0.0
2052,CC,0.0,23135750.0,0.0,0,1764602.26,1,0.0,0.0
2053,CC,291492450.0,324075132.18,0.0,0,7000000.0,1,0.0,0.0
2054,CC,0.0,0.0,1344494.64777778,0,1400000.0,1,0.0,0.0
2055,CC,0.0,0.0,0.0,0,3717976.455,1,0.0,0.0
2056,CC,0.0,0.0,0.0,0,10000000.0,1,0.0,0.0
2057,CC,0.0,0.0,0.0,0,7718800.0,1,0.0,0.0
2058,CC,100090000.0,0.0,0.0,0,17449268.95,2,0.0,0.0
2059,CC,0.0,0.0,0.0,0,18131886.4876471,1,294502356.0,0.0
2060,CC,284685800.604262,0.0,0.0,0,153691510.3,3,70237500.0,0.0
2061,CC,0.0,0.0,0.0,0,1018715.1215,1,0.0,0.0
2062,CC,0.0,0.0,0.0,0,54900000.0,1,0.0,0.0
2063,CC,298793700.0,0.0,0.0,0,29100000.0,1,0.0,29100000.0
2064,CC,0.0,0.0,0.0,0,35846183.1666667,1,96056500.0,0.0
2065,CC,4327400.0,10710000.0,0.0,0,314685.0,1,0.0,0.0
2066,CC,467017000.0,0.0,166500000.0,0,16032565.2173913,2,0.0,0.0
2067,CC,0.0,0.0,0.0,0,40000000.0,1,0.0,186581925.0
2068,CC,0.0,26139050.0,0.0,0,2104141.66666667,1,0.0,0.0
2069,CC,0.0,0.0,20000000.0,0,145239000.0,2,0.0,296203895.0
2070,CC,497130000.0,32937920.0,836981911.090909,0,187779474.55125,2,1109987200.0,0.0
2071,CC,807333740.0,0.0,80000000.0,0,0.0,0,0.0,0.0
2072,CC,76173600.0,0.0,0.0,0,27843392.7575,2,30673850.0,0.0
2073,CC,0.0,0.0,0.0,0,27784136.25,1,0.0,0.0
2074,CC,166498000.0,39761900.0,0.0,0,78749355.84,7,0.0,0.0
2075,CC,0.0,21164355.0,0.0,0,2794444.44444444,1,0.0,0.0
2076,CC,0.0,0.0,2305489.83333333,0,7315300.0,1,18750000.0,0.0
2077,CC,0.0,0.0,0.0,0,2687269.985,2,107691985.117867,0.0
2078,CC,458197000.0,0.0,100000000.0,0,28669030.3333333,3,0.0,0.0
2079,CC,464797500.0,0.0,0.0,0,0.0,0,955739500.0,617411897.96
2080,CC,0.0,0.0,320000000.0,0,0.0,0,0.0,270410000.0
2081,CC,0.0,0.0,0.0,0,9000000.0,1,0.0,0.0
2082,CC,481220160.0,84735400.0,100000000.0,0,11708327.9104348,2,0.0,0.0
2083,CC,0.0,12433850.0,0.0,0,785703.0,1,0.0,0.0
2084,CC,0.0,23228080.8,0.0,0,37346206.885,2,0.0,0.0
2085,CC,52442121.163943,263638270.0,0.0,0,2262944.73913043,1,0.0,0.0
2086,CC,0.0,0.0,54190000.0,0,28603386.4,1,108651150.0,18370933.8888889
2087,CC,245136500.0,55115000.0,164647914.92,0,0.0,0,0.0,0.0
2088,CC,0.0,0.0,0.0,0,98419906.11,2,0.0,0.0
2089,CC,412022130.0,41419780.0,0.0,0,45571786.4883333,1,0.0,0.0
2090,CC,0.0,0.0,0.0,0,2473994.61,2,0.0,0.0
2091,CC,0.0,0.0,0.0,0,5000000.0,1,0.0,0.0
2092,CC,0.0,0.0,0.0,0,59437994.1566667,3,0.0,0.0
2093,CC,0.0,72128550.0,0.0,0,2993297.70666667,1,0.0,0.0
2094,CC,0.0,7285000.0,0.0,0,1607450000.0,3,0.0,1462430000.0
2095,CC,0.0,13585350.0,0.0,0,1462503.76,2,0.0,0.0
2096,CC,0.0,0.0,0.0,0,141684401.235,2,0.0,0.0
2097,CC,0.0,40868800.0,40000000.0,1,0.0,0,0.0,0.0
2098,CC,0.0,66838878.0,0.0,0,5750856.81,1,0.0,0.0
2099,CC,0.0,0.0,376447752.673333,0,58765700.0,1,451549894.4,58716400.0
2100,CC,0.0,0.0,0.0,0,985725.87,1,0.0,0.0
2101,CC,0.0,0.0,0.0,0,1500000.0,1,0.0,0.0
2102,CC,0.0,17865550.0,0.0,0,1060721.5,1,0.0,0.0
2103,CC,209768484.655772,45671760.0,0.0,0,180542537.049444,3,0.0,0.0
2104,CC,0.0,0.0,0.0,0,3666666.66666667,1,0.0,0.0
2105,CC,0.0,0.0,0.0,0,131638159.26,1,0.0,0.0
2106,CC,0.0,0.0,0.0,0,218822394.5,1,0.0,0.0
2107,CC,679157780.0,0.0,0.0,0,77359889.8166667,3,0.0,0.0
