Id,Tipo_ID,Ocupacion,Nacimiento,Edad,RangoEtario,Estado,IngresosFinancieros,Activos,Pasivos,Patrimonio,NivelRiesgo,Segmento,RiesgoOcupacion,Portafolio_RentaFija,Portafolio_RentaVariable,Entradas_Transaccionales,Entradas_Frecuencia,Salidas_Transaccionales,Salidas_Frecuencia,DivisasCompras,DivisasVentas,Cluster
3769,CC,Ama de Casa,1947-02-14,76,Mayor de 50,Activo,59425000,694523000,35897000.0,658626000.0,Bajo,Personal,4,0.0,0.0,82000000.0,0,83422303.215,2,0.0,0.0,2
3783,CC,Ama de Casa,1946-08-12,76,Mayor de 50,Activo,221879000,2078221000,137000.0,2078084000.0,Bajo,Personal,4,0.0,20270140.0,0.0,0,2122453.04,1,0.0,0.0,0
3786,CC,Ama de Casa,1945-08-19,77,Mayor de 50,En Espera,12000000,3800000,0.0,3800000.0,Medio,Personal,4,0.0,0.0,0.0,0,3500000.0,1,0.0,0.0,4
3793,CC,Ama de Casa,1948-07-19,75,Mayor de 50,Activo,28633000,294065000,0.0,294065000.0,Medio,Personal,4,0.0,0.0,0.0,0,131156400.435,3,82587700.0,0.0,4
3796,CC,Ama de Casa,1949-09-02,73,Mayor de 50,Activo,51592000,1381889000,0.0,1381889000.0,Medio,Personal,4,49930500.0,0.0,0.0,0,492807.83,1,0.0,0.0,4
3803,CC,Ama de Casa,1948-03-03,75,Mayor de 50,Inactivo,7286000,336874000,0.0,336874000.0,Alto,Personal,4,0.0,15465304.8,0.0,0,4932629.93,1,0.0,0.0,0
3821,CC,Ama de Casa,1949-11-09,73,Mayor de 50,Activo,70376000,1662162000,0.0,1662162000.0,Medio,Personal,4,0.0,0.0,126707500.0,0,100000000.0,1,147894020.0,0.0,2
3828,CC,Ama de Casa,1948-08-21,74,Mayor de 50,Activo,12516072,86081000,60000000.0,26081000.0,Medio,Personal,4,0.0,0.0,0.0,0,35000000.0,1,0.0,0.0,1
3840,CC,Ama de Casa,1950-08-30,72,Mayor de 50,Activo,62600000,388422000,0.0,388422000.0,Medio,Personal,4,0.0,201962780.0,0.0,0,1000000.0,1,0.0,0.0,0
3871,CC,Ama de Casa,1938-10-20,84,Mayor de 50,Activo,97080000,2126456000,244713000.0,1881743000.0,Medio,Personal,4,0.0,5956272.0,0.0,0,13200000.0,1,0.0,0.0,0
3875,CC,Ama de Casa,1952-03-06,71,Mayor de 50,Activo,0,127576000,0.0,127576000.0,Medio,Personal,4,0.0,19777600.0,0.0,0,833333.333333333,1,0.0,0.0,0
3878,CC,Ama de Casa,1950-09-28,72,Mayor de 50,Activo,42636000,1010630000,150000000.0,860630000.0,Medio,Personal,4,0.0,0.0,0.0,0,16118805.8286957,6,0.0,0.0,1
3883,CC,Ama de Casa,1950-08-18,72,Mayor de 50,Activo,156348000,1115644000,101372000.0,1014272000.0,Medio,Personal,4,0.0,0.0,40487500.0,0,203687529.311667,3,0.0,0.0,2
3896,CC,Ama de Casa,1952-01-28,71,Mayor de 50,En Espera,21600000,8000000,0.0,8000000.0,Medio,Personal,4,0.0,16786050.0,0.0,0,1036114.26,1,0.0,0.0,0
3909,CC,Ama de Casa,1952-02-16,71,Mayor de 50,Activo,7776000,524467000,128420000.0,398047000.0,Medio,Personal,4,0.0,0.0,0.0,0,9000000.0,1,0.0,0.0,1
3914,CC,Ama de Casa,1953-05-12,70,Mayor de 50,Prospecto,77095000,1747608000,181000000.0,1566608000.0,Medio,Personal,4,38158840.0,0.0,38638395.0,0,0.0,0,0.0,0.0,2
3932,CC,Ama de Casa,1954-02-07,69,Mayor de 50,Activo,59653000,882088000,210166000.0,671922000.0,Medio,Personal,4,25964400.0,0.0,0.0,0,3201189.2,1,0.0,2443837.5,1
3934,CC,Ama de Casa,1953-09-21,69,Mayor de 50,Activo,29527000,259888000,0.0,259888000.0,Medio,Personal,4,0.0,16880000.0,0.0,0,14573950.6725,1,0.0,0.0,0
3955,CC,Ama de Casa,1956-01-12,67,Mayor de 50,Activo,37971000,2144346000,1179033000.0,965313000.0,Medio,Personal,4,0.0,0.0,495000000.0,0,0.0,0,0.0,0.0,2
3965,CC,Ama de Casa,1954-04-15,69,Mayor de 50,Activo,12758000,381871000,0.0,381871000.0,Medio,Personal,4,0.0,0.0,0.0,0,10590000.0,2,0.0,0.0,4
3983,CC,Ama de Casa,1956-05-28,67,Mayor de 50,Activo,72268000,1184945000,0.0,1184945000.0,Medio,Personal,4,0.0,4700000.0,50000000.0,0,38887966.635,2,0.0,0.0,3
4007,CC,Ama de Casa,1981-05-22,42,31-50,En Espera,0,50000000,0.0,50000000.0,Medio,Personal,4,0.0,25252966.0,0.0,0,2000000.0,2,0.0,0.0,0
4028,CC,Ama de Casa,1956-10-15,66,Mayor de 50,Activo,18000000,61200000,0.0,61200000.0,Medio,Personal,4,0.0,0.0,0.0,0,7000000.0,1,0.0,0.0,4
4032,CC,Ama de Casa,1955-03-28,68,Mayor de 50,Activo,7200000,20000000,0.0,20000000.0,Medio,Personal,4,0.0,163829260.0,50000000.0,1,0.0,0,0.0,0.0,3
4034,CC,Ama de Casa,1955-02-13,68,Mayor de 50,Activo,3714000,408123000,0.0,408123000.0,Alto,Personal,4,0.0,56627850.0,0.0,0,1546717.45,1,0.0,0.0,0
4042,CC,Ama de Casa,1959-03-21,64,Mayor de 50,Activo,32220000,429873000,2000000.0,427873000.0,Medio,Personal,4,0.0,16616850.0,0.0,0,3466994.795,2,0.0,0.0,0
4050,CC,Ama de Casa,1957-02-16,66,Mayor de 50,Activo,56400000,891307000,0.0,891307000.0,Medio,Personal,4,371742030.0,113585893.7,0.0,0,21333333.3333333,1,0.0,0.0,0
4055,CC,Ama de Casa,1949-01-15,74,Mayor de 50,Activo,6250000,568366000,55000000.0,513366000.0,Medio,Personal,4,0.0,0.0,31620000.0,0,536126.17,1,0.0,0.0,2
4058,CC,Ama de Casa,1957-09-25,65,Mayor de 50,Activo,24000000,50000729,0.0,50000729.0,Medio,Personal,4,0.0,0.0,0.0,0,1450000.0,1,0.0,0.0,4
4069,CC,Ama de Casa,1958-04-02,65,Mayor de 50,En Espera,7982000,234169000,2058000.0,232111000.0,Medio,Personal,4,0.0,58750000.0,0.0,0,6725000.0,1,0.0,0.0,0
4075,CC,Ama de Casa,1957-03-27,66,Mayor de 50,Activo,32894000,1204078000,0.0,1204078000.0,Medio,Personal,4,0.0,68306800.0,0.0,0,13301729.28,1,0.0,0.0,0
4109,CC,Ama de Casa,1964-06-06,59,Mayor de 50,Activo,68478000,165564000,0.0,165564000.0,Medio,Personal,4,100652000.0,0.0,0.0,0,25904215.48,1,0.0,0.0,4
4142,CC,Ama de Casa,1971-09-17,51,Mayor de 50,Activo,31200000,42000000,0.0,42000000.0,Medio,Personal,4,0.0,98332700.0,0.0,0,10010000.0,1,0.0,0.0,0
4200,CC,Ama de Casa,1963-10-28,59,Mayor de 50,Activo,141113000,1086405000,505031000.0,581374000.0,Medio,Personal,4,0.0,0.0,0.0,0,12756809.4214286,1,0.0,0.0,1
4320,CC,Ama de Casa,1961-01-19,62,Mayor de 50,En Espera,30000000,30000000,0.0,30000000.0,Medio,Personal,4,0.0,45230450.0,0.0,0,2858142.0,1,0.0,0.0,0
4338,CC,Ama de Casa,1955-10-02,67,Mayor de 50,Activo,53865000,553727000,0.0,553727000.0,Medio,Personal,4,0.0,40584000.0,0.0,0,9750000.0,1,0.0,0.0,0
4393,CC,Ama de Casa,1965-01-07,58,Mayor de 50,Activo,12000000,180000,0.0,180000.0,Medio,Personal,4,0.0,148623480.0,0.0,0,3300000.0,1,0.0,0.0,0
4396,CC,Ama de Casa,1965-09-23,57,Mayor de 50,Activo,4800000,74200000,0.0,74200000.0,Medio,Personal,4,0.0,0.0,0.0,0,25614486.79,1,0.0,0.0,4
4397,CC,Ama de Casa,1964-11-13,58,Mayor de 50,Inactivo,10200000,138000000,0.0,138000000.0,Alto,Personal,4,0.0,0.0,0.0,0,15302821.93,1,0.0,0.0,4
4446,CC,Ama de Casa,1964-01-04,59,Mayor de 50,Activo,7200000,53000000,0.0,53000000.0,Medio,Personal,4,0.0,0.0,0.0,0,3538149.83,1,0.0,0.0,4
4447,CC,Ama de Casa,1964-08-06,58,Mayor de 50,Activo,1000000,112000000,13000000.0,137000000.0,Medio,Personal,4,0.0,131200000.0,0.0,0,1666666.66666667,1,0.0,0.0,0
4460,CC,Ama de Casa,1966-11-08,56,Mayor de 50,Activo,48625000,771918000,107233000.0,664685000.0,Medio,Personal,4,80471700.0,0.0,0.0,0,19067025.9522222,1,0.0,125991361.38,1
4469,CC,Ama de Casa,1968-03-22,55,Mayor de 50,Activo,27600000,95000000,0.0,95000000.0,Medio,Personal,4,0.0,89307000.0,0.0,0,1867429.866,1,0.0,0.0,0
4473,CC,Ama de Casa,1968-07-29,54,Mayor de 50,Activo,40779000,4681552000,112058000.0,4569494000.0,Medio,Personal,4,290325300.0,95400980.0,120000000.0,0,248948384.283333,3,274521310.6,0.0,3
4529,CC,Ama de Casa,1976-10-11,46,31-50,En Espera,0,85000000,0.0,70000000.0,Medio,Personal,4,0.0,0.0,0.0,0,4000000.0,1,0.0,0.0,4
4585,CC,Ama de Casa,1972-06-17,51,Mayor de 50,Activo,40800000,30000000,17000000.0,13000000.0,Medio,Personal,4,0.0,8000000.0,0.0,0,5000000.0,1,0.0,0.0,0
4597,CC,Ama de Casa,1974-09-01,48,31-50,Activo,108000000,79000000,9000000.0,70000000.0,Medio,Personal,4,0.0,0.0,0.0,0,9144243.33,2,0.0,0.0,1
4611,CC,Ama de Casa,1973-12-04,49,31-50,Activo,12627000,278832000,0.0,278832000.0,Medio,Personal,4,0.0,19143923.4,0.0,0,333352.0,1,0.0,0.0,0
4618,CC,Ama de Casa,1979-07-10,44,31-50,Activo,18000000,458180000,197649000.0,260531000.0,Medio,Personal,4,0.0,8308980.0,0.0,0,327885.6,1,0.0,0.0,0
4645,CC,Ama de Casa,1985-08-13,37,31-50,Activo,18000000,20000000,2000000.0,18000000.0,Medio,Personal,4,0.0,0.0,0.0,0,7900000.0,2,0.0,0.0,1
4665,CC,Ama de Casa,1968-05-21,55,Mayor de 50,Activo,17000000,1970000000,437000000.0,1549559000.0,Medio,Personal,4,234416000.0,0.0,0.0,0,155456005.71,1,1998708.8,0.0,1
4678,CC,Ama de Casa,1966-12-23,56,Mayor de 50,Activo,120000000,1261189000,1003000.0,1260186000.0,Bajo,Personal,4,0.0,69990050.0,0.0,0,8339124.0,1,0.0,0.0,0
4691,CC,Ama de Casa,1959-10-29,63,Mayor de 50,Activo,79021000,1157145000,93600000.0,1063545000.0,Medio,Personal,4,447065000.0,0.0,0.0,0,8553510.125,1,0.0,0.0,1
4701,CC,Ama de Casa,1960-08-28,62,Mayor de 50,Activo,68658000,1342337000,220000000.0,1122337000.0,Medio,Personal,4,448975740.0,67252270.0,0.0,0,8285714.28571429,1,0.0,0.0,0
4705,CC,Ama de Casa,1959-06-20,64,Mayor de 50,Activo,8375000,545494000,3341000.0,542153000.0,Medio,Personal,4,0.0,0.0,0.0,0,36012634.1475,1,0.0,0.0,1
4716,CC,Ama de Casa,1961-04-14,62,Mayor de 50,Activo,6000000,200472000,21690000.0,178782000.0,Medio,Personal,4,0.0,0.0,10933333.3333333,0,0.0,0,0.0,0.0,2
4717,CC,Ama de Casa,1961-04-28,62,Mayor de 50,Activo,3034000,563614000,869000.0,562745000.0,Medio,Personal,4,0.0,0.0,0.0,0,40237352.72,1,0.0,0.0,1
4720,CC,Ama de Casa,1958-08-24,64,Mayor de 50,Activo,1000,218102000,0.0,218102000.0,Medio,Personal,4,0.0,0.0,0.0,0,528333.333333333,1,0.0,0.0,4
4726,CC,Ama de Casa,1959-08-30,63,Mayor de 50,Activo,87972000,381588000,71127000.0,310461000.0,Medio,Personal,4,0.0,0.0,0.0,0,3572769.26333333,1,0.0,0.0,1
4836,CC,Ama de Casa,1966-03-18,57,Mayor de 50,Activo,523453000,2242942000,13936000.0,2229006000.0,Medio,Personal,4,0.0,50358150.0,0.0,0,12243134.31,2,0.0,0.0,0
4850,CC,Ama de Casa,1966-09-22,56,Mayor de 50,En Espera,111792000,783159000,271234000.0,511925000.0,Medio,Personal,4,0.0,0.0,0.0,0,15022807.98,1,0.0,0.0,1
4864,CC,Ama de Casa,1967-08-05,55,Mayor de 50,Activo,36000000,90000000,0.0,90000000.0,Medio,Personal,4,809016000.0,0.0,64634707.4666667,11,1572141.0,1,0.0,0.0,2
4893,CC,Ama de Casa,1969-08-20,53,Mayor de 50,Activo,26586000,953597000,346535000.0,607062000.0,Medio,Personal,4,0.0,10922400.0,0.0,0,32479688.5333333,1,0.0,0.0,0
4972,CC,Ama de Casa,1952-09-04,70,Mayor de 50,Activo,28853000,787157000,0.0,787157000.0,Medio,Personal,4,0.0,0.0,0.0,0,0.0,0,44985378.96,0.0,1
4989,CC,Ama de Casa,1974-03-17,49,31-50,Activo,24000000,70000000,34000000.0,36000000.0,Medio,Personal,4,0.0,21092000.0,8833333.33333333,0,2650000.0,2,0.0,0.0,3
5000,CC,Ama de Casa,1972-10-23,50,Mayor de 50,Activo,0,56526000,0.0,56526000.0,Medio,Personal,4,0.0,37980000.0,0.0,0,624988.86,1,0.0,0.0,0
5007,CC,Ama de Casa,1972-12-04,50,Mayor de 50,Activo,2800000,150000000,0.0,150000000.0,Medio,Personal,4,0.0,0.0,0.0,0,4631718.677,2,0.0,0.0,4
5019,CC,Ama de Casa,1974-07-07,49,31-50,Activo,6182000,599112000,267220000.0,331892000.0,Medio,Personal,4,0.0,0.0,104000000.0,0,11965000.0,1,132405000.0,0.0,2
5083,CC,Ama de Casa,1979-10-26,43,31-50,Activo,202918000,1181040000,0.0,1181040000.0,Medio,Personal,4,0.0,48985750.0,162770815.0,0,0.0,0,188627000.0,0.0,3
5124,CC,Ama de Casa,1980-05-29,43,31-50,Activo,57225000,315068000,611000.0,314457000.0,Medio,Personal,4,0.0,58628900.0,20000000.0,2,26833333.3333333,1,0.0,0.0,3
5158,CC,Ama de Casa,1972-10-10,50,Mayor de 50,Activo,22710000,961086000,2118000.0,958968000.0,Medio,Personal,4,0.0,0.0,0.0,0,5166666.66666667,1,0.0,0.0,1
5162,CC,Ama de Casa,1973-09-26,49,31-50,Activo,116580000,2610985000,25800000.0,2858185000.0,Bajo,Personal,4,0.0,0.0,0.0,0,25000000.0,1,0.0,0.0,1
5169,CC,Ama de Casa,1973-04-09,50,Mayor de 50,En Espera,180000000,24000000,6000000.0,18000000.0,Medio,Personal,4,0.0,0.0,0.0,0,4500000.0,1,0.0,0.0,1
5208,CC,Ama de Casa,1982-02-12,41,31-50,En Espera,46349000,407601000,0.0,407601000.0,Medio,Personal,4,0.0,16685000.0,0.0,0,3920349.0,1,0.0,0.0,0
5220,CC,Ama de Casa,1981-12-16,41,31-50,Activo,1048627000,3079753000,133059000.0,2946694000.0,Bajo,Personal,4,0.0,70180108.0,0.0,0,55000000.0,1,0.0,0.0,0
5281,CC,Ama de Casa,1983-08-23,39,31-50,Activo,7705000,1529776000,570031000.0,959745000.0,Medio,Personal,4,0.0,66412880.0,0.0,0,22493161.95,1,0.0,0.0,0
5311,CC,Ama de Casa,1984-12-03,38,31-50,Activo,18000000,0,0.0,0.0,Medio,Personal,4,0.0,0.0,0.0,0,9295894.73684211,3,0.0,0.0,4
5325,CC,Ama de Casa,1971-10-25,51,Mayor de 50,Inactivo,7582083,583385000,17435000.0,526846000.0,Medio,Personal,4,0.0,117500000.0,0.0,0,7294963.0,2,0.0,0.0,0
5343,CC,Ama de Casa,1964-06-21,59,Mayor de 50,En Espera,69408000,69640000,0.0,69640000.0,Medio,Personal,4,0.0,0.0,0.0,0,5093043.62,2,0.0,0.0,4
5355,CC,Ama de Casa,1972-07-30,50,Mayor de 50,Activo,103543000,440350000,1074000.0,439276000.0,Bajo,Personal,4,0.0,23500000.0,0.0,0,1484980.5,1,0.0,0.0,0
5363,CC,Ama de Casa,1975-05-10,48,31-50,Activo,810000,143173000,0.0,143173000.0,Medio,Personal,4,0.0,0.0,0.0,0,10333333.3333333,1,31913560.0,0.0,4
5365,CC,Ama de Casa,1975-07-10,48,31-50,Activo,18000000,70000000,40000000.0,30000000.0,Medio,Personal,4,0.0,53760000.0,20000000.0,0,6750000.0,1,0.0,0.0,3
5370,CC,Ama de Casa,1984-07-18,39,31-50,Activo,2000000,600000000,0.0,600000000.0,Alto,Personal,4,0.0,0.0,0.0,0,248423144.14,2,0.0,0.0,4
5419,CC,Ama de Casa,1975-04-12,48,31-50,Activo,20400000,285000000,0.0,285000000.0,Medio,Personal,4,0.0,164708190.0,11770000.0,0,0.0,0,0.0,0.0,3
5504,CC,Ama de Casa,1962-02-11,61,Mayor de 50,Activo,41438000,1025842000,576000.0,1025266000.0,Medio,Personal,4,0.0,0.0,0.0,0,26654980.4533333,2,0.0,0.0,1
7330,PP,Ama de Casa,1948-09-27,74,Mayor de 50,Activo,7607000,4708590000,1140000000.0,4710000000.0,Medio,Personal,4,0.0,805913586.34,3970701.74333333,0,0.0,0,20836226.4833333,0.0,3
7336,PP,Ama de Casa,1949-02-22,74,Mayor de 50,Activo,450000000,1600000000,0.0,1600000000.0,Medio,Personal,4,0.0,0.0,143489964.071429,0,159550000.0,2,0.0,0.0,1
7549,CC,Ama de Casa,1987-03-06,36,31-50,Activo,60000000,131419034,1000000.0,130419034.0,Medio,Personal,4,0.0,0.0,0.0,0,21485714.2857143,2,0.0,0.0,1
8166,CC,Ama de Casa,1991-09-12,31,31-50,Activo,1370705,122044063,0.0,122044063.0,Medio,Personal,4,0.0,2350000.0,0.0,0,725084.57,1,0.0,0.0,0
8235,CC,Ama de Casa,1968-09-28,54,Mayor de 50,Prospecto,30000000,500000000,0.0,500000000.0,Medio,Personal,4,29656640.0,754731685.51,0.0,0,80000000.0,1,0.0,0.0,0
8373,CC,Ama de Casa,1997-10-06,25,18-30,Activo,68469000,568884000,17077000.0,551807000.0,Medio,Personal,4,0.0,0.0,0.0,0,0.0,0,38004897.06,0.0,1
28,CE,Empleado,1946-10-28,76,Mayor de 50,En Espera,343289000,1950000000,9279000.0,1940721000.0,Bajo,Personal,2,0.0,0.0,250000000.0,0,250000000.0,2,0.0,0.0,2
35,CC,Empleado,1932-07-26,90,Mayor de 50,Activo,179762000,2820158000,278929000.0,2541229000.0,Medio,Personal,2,0.0,0.0,0.0,0,150000000.0,2,0.0,0.0,1
39,CC,Empleado,1931-03-28,92,Mayor de 50,Activo,120000000,1550000000,40000000.0,1510000000.0,Bajo,Personal,2,0.0,0.0,0.0,0,227579531.28,5,0.0,0.0,1
44,CE,Empleado,1954-01-10,69,Mayor de 50,Activo,419856000,4889482000,0.0,4889482000.0,Bajo,Personal,2,714445399.71,3346400.0,0.0,0,53000000.0,1,0.0,0.0,0
55,CE,Empleado,1954-06-18,69,Mayor de 50,En Espera,326849000,2498820000,25538000.0,2473282000.0,Bajo,Personal,2,0.0,42734193.0,0.0,0,49367735.985,2,0.0,0.0,0
57,CE,Empleado,1944-02-25,79,Mayor de 50,Activo,452528000,2796196000,8810000.0,2787386000.0,Bajo,Personal,2,300540000.0,0.0,0.0,0,34613849.33,2,0.0,0.0,1
67,CE,Empleado,1959-10-04,63,Mayor de 50,Activo,1220361000,2119613000,0.0,2119613000.0,Bajo,Personal,2,0.0,1472071197.0,0.0,0,41000000.0,1,0.0,0.0,0
72,CE,Empleado,1954-03-02,69,Mayor de 50,Activo,216000000,2670040000,0.0,2670040000.0,Bajo,Personal,2,0.0,0.0,94169600.0,1,64593815.4155556,1,185000147.222,68182555.0,2
74,CE,Empleado,1940-04-23,83,Mayor de 50,Inactivo,1013194000,8010008000,27644000.0,7982364000.0,Bajo,Personal,2,0.0,42906800.0,0.0,0,1810696.0825,1,0.0,0.0,0
82,CE,Empleado,1962-11-13,60,Mayor de 50,Activo,1849839000,3904383000,68737000.0,3835646000.0,Medio,Personal,2,0.0,0.0,0.0,0,172000000.0,1,0.0,0.0,1
88,CE,Empleado,1964-04-23,59,Mayor de 50,Activo,570733000,2845068000,3499000.0,2841569000.0,Bajo,Personal,2,0.0,46581840.0,0.0,0,0.0,0,76025000.0,0.0,3
90,CE,Empleado,1957-08-23,65,Mayor de 50,Activo,179002000,294619000,0.0,294619000.0,Bajo,Personal,2,0.0,0.0,0.0,0,0.0,0,37669500.0,0.0,1
91,CC,Empleado,1982-02-04,41,31-50,Activo,199673000,781227000,20725000.0,760502000.0,Bajo,Personal,2,0.0,305759899.44,27000000.0,0,18058072.875,1,0.0,0.0,3
99,CE,Empleado,1970-06-29,53,Mayor de 50,Activo,48000000,536222000,0.0,536222000.0,Medio,Personal,2,0.0,0.0,0.0,0,41879381.3333333,1,0.0,0.0,4
102,CE,Empleado,1966-04-23,57,Mayor de 50,Activo,309836000,5244202000,3100572000.0,2143630000.0,Bajo,Personal,2,0.0,0.0,15708276.6666667,0,344043333.333333,1,38642575.6666667,0.0,2
104,CE,Empleado,1974-11-07,48,31-50,Activo,55200000,7752000,0.0,7752000.0,Medio,Personal,2,0.0,0.0,11545342.9271429,0,14909976.6954545,4,0.0,0.0,1
107,CE,Empleado,1964-06-09,59,Mayor de 50,Prospecto,53000000,1185125000,328627000.0,856498000.0,Medio,Personal,2,0.0,0.0,0.0,0,0.0,0,0.0,1407430000.0,1
110,CE,Empleado,1973-12-31,49,31-50,Activo,1047336000,3419076000,805202000.0,2613874000.0,Bajo,Personal,2,98685000.0,0.0,30191666.6666667,0,19222222.2222222,1,0.0,35263801.94016,2
111,CE,Empleado,1960-10-30,62,Mayor de 50,Activo,981641000,2450349000,274621000.0,2175728000.0,Bajo,Personal,2,0.0,0.0,0.0,0,82006039.63,3,0.0,0.0,1
112,CE,Empleado,1970-10-28,52,Mayor de 50,Activo,1912975000,4686137000,19030000.0,4667107000.0,Medio,Personal,2,0.0,0.0,362000000.0,0,150008389.15875,2,436014600.0,0.0,2
116,CE,Empleado,1969-07-17,54,Mayor de 50,Activo,140498000,2171627038,725230.0,7401390.0,Medio,Personal,2,0.0,0.0,0.0,0,27795836.222,1,0.0,67524000.0,1
118,CE,Empleado,1984-04-12,39,31-50,Activo,596411000,1323828000,11514000.0,1312314000.0,Medio,Personal,2,0.0,2187500.0,4000000.0,0,21378199.948,2,0.0,0.0,3
119,CE,Empleado,1974-04-29,49,31-50,Activo,284754000,154743000,0.0,154743000.0,Bajo,Personal,2,0.0,0.0,0.0,0,16709799.0,1,0.0,0.0,4
121,CE,Empleado,1989-02-12,34,31-50,Activo,6000000,178669000,65356000.0,113313000.0,Medio,Personal,2,0.0,0.0,5167146.44,0,26613614.51,1,0.0,0.0,2
123,CE,Empleado,1978-10-23,44,31-50,Activo,1619572000,169883000,34000.0,1697849000.0,Bajo,Personal,2,0.0,0.0,0.0,0,202886470.934286,2,0.0,0.0,1
126,CC,Empleado,1952-11-10,70,Mayor de 50,Inactivo,154847000,1564980000,2173000.0,1562807000.0,Bajo,Personal,2,0.0,1356434150.0,0.0,0,5391293.74111111,1,0.0,0.0,0
127,CC,Empleado,1953-05-17,70,Mayor de 50,Activo,1133832000,11992948000,527408000.0,11465540000.0,Medio,Personal,2,678692500.0,53491800.0,295674644.06,0,364750000.0,2,0.0,0.0,3
131,CC,Empleado,1932-10-19,90,Mayor de 50,Activo,6700000,480000000,9500000.0,450500000.0,Medio,Personal,2,0.0,0.0,0.0,0,87934264.3,2,0.0,0.0,1
141,CC,Empleado,1922-08-09,100,Mayor de 50,Activo,74726000,1498649000,0.0,1498649000.0,Bajo,Personal,2,0.0,0.0,0.0,0,41996614.8933333,2,0.0,0.0,4
144,CC,Empleado,1935-07-18,88,Mayor de 50,En Espera,45386750,1066281000,0.0,1800000000.0,Medio,Personal,2,335049380.302131,0.0,0.0,0,55022703.09,1,0.0,0.0,4
148,CC,Empleado,1935-04-03,88,Mayor de 50,En Espera,120000000,965001000,51329000.0,913672000.0,Medio,Personal,2,0.0,0.0,0.0,0,2221021.82,1,0.0,0.0,1
158,CE,Empleado,1970-11-21,52,Mayor de 50,Activo,432000000,145000000,0.0,145000000.0,Bajo,Personal,2,0.0,2134430.0,441043958.3975,0,457813369.256667,1,482374333.333333,0.0,3
160,CE,Empleado,1982-05-08,41,31-50,Activo,70891000,24570000,3450000.0,21120000.0,Medio,Personal,2,0.0,2430000.0,10000000.0,0,1983333.33333333,1,0.0,0.0,3
161,CE,Empleado,1968-02-26,55,Mayor de 50,Activo,281016000,300000000,200000000.0,100000000.0,Bajo,Personal,2,0.0,0.0,42961896.0,0,0.0,0,64415600.0,0.0,2
170,CE,Empleado,1987-03-17,36,31-50,Activo,420000000,110000000,0.0,110000000.0,Medio,Personal,2,0.0,0.0,59001286.1538462,0,15696474.1044444,2,142859800.0,0.0,2
173,CE,Empleado,1987-02-25,36,31-50,Activo,450401676,268274061,0.0,268274061.0,Bajo,Personal,2,0.0,0.0,198000005.0,0,0.0,0,239977100.0,0.0,2
176,CE,Empleado,1988-06-13,35,31-50,Activo,245860000,173792000,0.0,173792000.0,Medio,Personal,2,0.0,0.0,14666666.6666667,0,0.0,0,38323858.6922333,0.0,2
177,CC,Empleado,1941-05-04,82,Mayor de 50,Activo,62714052000,1062099797000,0.0,1062099797000.0,Medio,Personal,2,466981192200.0,114496027410.0,0.0,0,12235418396.0896,8,7116372222.22222,0.0,0
181,CE,Empleado,1983-01-21,40,31-50,Activo,40437000,350923000,1253000.0,349670000.0,Medio,Personal,2,0.0,0.0,0.0,0,29771935.1433333,2,0.0,0.0,1
184,CC,Empleado,1931-05-20,92,Mayor de 50,Prospecto,103242000,1894358000,0.0,1894358000.0,Medio,Personal,2,0.0,0.0,0.0,0,99999785.79,1,99392800.0,0.0,1
189,CC,Empleado,1962-12-04,60,Mayor de 50,Activo,128290000,2961543000,5590000.0,2955935000.0,Bajo,Personal,2,0.0,0.0,6250000.0,0,0.0,0,0.0,0.0,2
194,CC,Empleado,1979-09-18,43,31-50,Inactivo,341533000,564036000,19716000.0,544320000.0,Bajo,Personal,2,0.0,23500000.0,0.0,0,2788805.78,1,0.0,0.0,0
210,CC,Empleado,1934-03-10,89,Mayor de 50,Activo,104819000,290355000,20183000.0,270172000.0,Bajo,Personal,2,20565510.0,0.0,0.0,0,5545484.27333333,1,0.0,0.0,1
226,CC,Empleado,1937-06-02,86,Mayor de 50,En Espera,159900000,600000000,0.0,600000000.0,Medio,Personal,2,0.0,11750000.0,0.0,0,3767224.92,1,0.0,0.0,0
228,CC,Empleado,1936-02-10,87,Mayor de 50,Activo,22500000,4859000,15644000.0,4949870000.0,Medio,Personal,2,248712500.0,0.0,0.0,0,52028584.5225,1,0.0,0.0,1
231,CC,Empleado,1937-09-01,85,Mayor de 50,En Espera,312160000,3578500000,5558000.0,3572942000.0,Bajo,Personal,2,0.0,0.0,0.0,0,740135935.02,3,0.0,0.0,1
235,CC,Empleado,1937-10-13,85,Mayor de 50,Activo,10000000,500000000,1000000.0,400000000.0,Medio,Personal,2,0.0,0.0,0.0,0,20333333.3333333,1,0.0,0.0,1
240,CC,Empleado,1934-12-20,88,Mayor de 50,Activo,178800000,1491285000,71802000.0,1419483000.0,Bajo,Personal,2,179215740.0,0.0,0.0,0,2146094.785,2,0.0,0.0,1
242,CC,Empleado,1939-05-07,84,Mayor de 50,Activo,278296000,5571082000,359341000.0,5211741000.0,Medio,Personal,2,94827000.0,0.0,74000000.0,0,96956777.11,4,0.0,0.0,2
248,CC,Empleado,1930-12-15,92,Mayor de 50,Activo,16000000,1385000000,10000000.0,1185000000.0,Medio,Personal,2,0.0,66668372.0,0.0,0,18268603.04,3,0.0,0.0,0
